fname,summary
test_50,#Person1#은 중요한 일을 위해 택시를 타고 프렌드쉽 호텔로 이동하려고 합니다. 요금이 미터기에 15위안이라고 알려주며 20위안을 지불합니다. #Peron2#는 이에 대해 감사의 뜻을 표합니다. 요금에 대한 자세한 정보를 제공합니다. 그는 요금을 지불하고 행복해합니다. 그는 시간 내에 도착할 예정입니다. 비용에 대한 정보를 제공했습니다. 가격은 미지스름돈으로 20위안입니다. 환율은 오전 11시 30분에 결정됩니다. 비용은 오전 11시 40분에 정해졌습니다.
test_51,#Person1#은 버스를 탈 돈이 없어 다른 버스를 타는 수밖에 없습니다. #Ferson2#가 버스 기사에게 환승권을 발급받으라고 제안하며 도움을 줍니다. 그들은 서로의 재정 상태를 확인합니다. 환승권은 비용 없이도 좋습니다. #Pson228는 고마움을 표합니다. 그립습니다. 그는 고맙다고 대답합니다. 그는 또한 대화를 나누며 서로의 근황을 묻습니다. 대화는 마무리됩니다. 결국 그들은 자리로 돌아갑니다. 그답니다. 그는 고맙긴 합니다. 그는 고맙다는 대답을 합니다.
test_52,"#Person2#의 동네에는 유명한 기업들이 많이 있으며, 7층도 그들의 회사 소속이라고 말합니다. 또한 그들은 식당도 함께 사용한다고 합니다. 이 회사는 건물의 6층과 7층을 사용하고 있으며, 식당에는 식당 식당 식당이 각각 다른 위치에 있다고 언급합니다. 이에 대해 대화하는 대화입니다. 이후 대화에 회사 회사 관련 정보도 공유됩니다. 그 후 대화입니다. 대화 끝에 있는 회사 식당은 #Peron1#의 회사 소속임을 알게 됩니다. 그 회사 소속의 건물에서 우리는 식당이라는 것을 알게 된다 ."
test_53,"Lulu가 Vic과 헤어져 전근 신청했으며, 그녀는 사무실에서는 조용하고 프로답게 행동했다고 #Person1#에게 전한다. 이에 대해 그들은 그들의 사귀에 대해 거의 알지 못했다고 이야기한다. 대화는 Lulue와 Vic의 근황에 대해 논의한다. #Peron2#는 그들이 사무실에서는 항상 프로페셔널하다는 것을 알게 된다. 이에 놀란다. 그들은 대화 내용을 확인한다. 그들은 서로에게 감사의 뜻을 전한다. 그들은 또한 그들의 근황을 나눈다. 대화는 끝난다. 이에 대해 이야기한다."
test_54,"데이브 톰슨은 샐리에게 전화를 걸어 페인트 사러 간다고 했으나, 돌아오는 길에 펍에 들렀을 가능성을 제기합니다. 샐리는 나중에 다시 연락하기로 합니다. 데이브는 짐이 돌아오기 전 연락처를 남깁니다. 그는 짐에게 연락해 처리할 예정입니다. 데이브가 다시 하겠다고 약속하자, 그들은 나중에 다시 만나기로 합니다. 대화는 마무리됩니다. 샐리의 답변에 따라 톰슨은 떠나기로 결정합니다. 그는 짐은 여전히 페인트로 가득 찬 펍을 떠났습니다."
test_55,#Person1#은 시청 가는 방법을 상세히 설명해 주셔서 감사함을 느낍니다. 이후 두 블록 더 걸어서 센터 스트리트로 향하면서 우회전하여 시청을 찾아가기로 했습니다. #Pson2#의 안내를 따라갔습니다. 시청은 왼쪽에 자리하고 있습니다. 감사함은 표현했습니다. 그는 앞으로 나아가겠다고 약속했습니다. #Perie는 이를 잘 이해했습니다. 그들은 시청을 찾았습니다. 그들은 결국 목적지에 도달했습니다. 결과는 아직 도착하지 않았습니다. 완료했습니다. 이제 곧 도착합니다. 이제 도착합니다.
test_56,"#Person1#이 여권을 잃어버렸습니다. 호텔 방에서 여러 가지 물품을 찾아보았지만 찾지 못했고, 결국 #PAerson2#는 신발 코너에서 여권이 발견되었다고 확인합니다. 그래서 #Frank에게 대사관에 상황을 알리고 새 여권을 발급받도록 연락하라고 조언합니다. Frank는 여행 중 펜을 잃어버리는 경우가 많다고 설명합니다. 그래서 Dina는 그 사실을 알게 됩니다. 그녀는 동의합니다. 그들은 분실물 보고서를 작성하기로 합니다. 그들은 또한 새 여권 발급에 대해서도 논의합니다."
test_57,"Leah는 Ms. Collins가 전화를 받을 수 없어 연락할 수 없었습니다. Nathaniel은 다른 사람과 약속을 잡기 위해 오전 11시 30분에 Mr. Liu에게 전화를 걸었습니다. Leau는 약속이 있어 10시 30분에 만나기로 했습니다. 그녀는 Miss Milda와 이야기하고 싶었으나, 그녀는 오늘 오후에 시간이 없다고 했습니다. Lee는 11시 30분으로 약속을 잡았습니다. 그래서 두 사람은 약속을 잡을 수 있었습니다. 그들은 내일 만나기로 합의했습니다."
test_58,#Person1#은 Dick이 결혼하지 않겠다고 말했을 때 놀랐다. 그녀는 왜 그녀에게 마음을 줄 수 있는지 이해하지 못했기 때문이다. Sarah는 그가 자기만 사랑해준다면 상관없다고 말한다. #Ferson2#는 그 말을 듣고 매우 놀랐다. 두 사람 모두 놀랐다는 내용을 공유한다. 그들은 서로에게 어떻게 대답할지 논의한다. 결국 둘은 서로에게 격려의 말을 전한다. 대화는 마무리된다. #Andy는 다음 날 밤 10시에 만나기로 한다.
test_59,#Person2#는 파티가 훌륭하다고 생각하며 Janice에게 한 잔 더 마시자고 제안합니다. 그러나 Jacice가 다른 남자 다섯 명이 그녀를 쳐다보고 있다는 사실을 알게 되고 한 잔만 더 마시기로 합니다. 결국 그들은 자리를 떠납니다. 그는 행운을 빌어 감사해합니다. 그들은 다음 파티에 함께 가기로 합니다. 그들은 함께 파티를 즐깁니다. 그들은 함께 자리로 돌아갑니다. 그들은 다시 술을 마시러 가기로 하고 그들은 서로에게 용기를 줍니다. 그들은 계속 대화를 나눕니다.
test_60,"Jack은 #Person1#에게 정치학 수업을 좋아하지만 상위권을 차지한다고 말합니다. 또한, 비즈니스 커뮤니케이션 수업을 좋아하지만, 그 수업을 들어본 적이 없습니다. 그는 자신이 가장 좋아하는 수업이라면 시도해볼 생각입니다. #Pre1#도 그 수업을 마음에 들어할 수 있을 것 같습니다. JacK은 이를 권장합니다. 그는 만약 그가 그것을 들어볼 수 있다면 시도할 의향이 있습니다. 또한 그녀는 비즈니스 커뮤니케이션을 가장 좋아한다고 합니다. 이에 대한 자신의 의견을 공유합니다. 대화는 진행됩니다."
test_61,"#Person2#는 어젯밤에 폭우가 쏟아졌으며, 밤에는 비가 올 예정이라고 전했습니다. 또한, 베이징의 여름은 너무 덥고 겨울은 춥다고 설명했습니다. 그는 이제 베이징의 봄은 따뜻하고 겨울은 짧다고 덧붙였습니다. #person1#은 날씨에 대해 언급하며 옷 더 입으라는 조언을 했습니다. 그들은 오늘 밤 날씨가 더워질 수 있다고 언급했습니다. 또한, 그들은 베이징의 계절에 대해 논의했습니다. 그들은 지금쯤이면 저녁에 날씨가 더 시원할 것이라고 이야기했습니다."
test_62,#Person2#는 공포 영화를 싫어해서 오늘 밤에 다른 영화를 보러 가자고 제안합니다. 그러나 여자애가 전쟁 영화를 보고 싶어한다는 것을 상상할 수 없습니다. 그래서 둘은 같은 여성애가 전쟁을 보고 싶어한다고 이야기합니다. 결국 둘은 영화 대신 전쟁 영화를 보기로 결정합니다. 그들은 동의합니다. 여자애는 전쟁 영화를 보러 가고 싶어하지만 남자애는 그 영화가 상상이 안 된다고 말합니다. 결국 그들은 함께 보러 가기로 합니다. 결국 그들은 합의합니다. 그들은 영화 대신 전쟁을 보기로 합니다. 영화는 나중에 다시 만나기로 합니다.
test_63,"#Person1#이 Adam에게 가장 높은 건물, 가장 높은 학교, 그리고 수영장이 있는 학교에 대해 물어본다.Adam은 그 학교가 부러워한다. 그녀는 자신도 그 학교에 다닐 수 있기를 바란다. 그들은 학교를 부러워할 것이다. Adom은 그가 부럽다고 느낀다. 그녀는 또한 자신의 학교에 가고 싶다고 말한다. 이에 대해 이야기한다. Adim은 자신의 꿈을 이루기 위해 노력할 것이다. 그녀는 부러움을 표현한다. 그녀는 그의 학교에 가고 싶어 한다. 그는 부럽다는 것을 느낀다."
test_64,"#Person1#은 #P커on2#에게 곧 아기가 생길 것이라고 말하고, #P 커는 기뻐합니다. 그들은 또한 곧 그들의 아이가 생길 것이라고 이야기합니다. #P커스on1b은 이에 기뻐합니다. 이들은 또한 아기의 출현에 대해 이야기합니다. 둘 다 기뻐합니다. 이는 둘 다 임신한 상태입니다. 그들은 또한 출산에 대한 이야기를 나누었습니다. 대화 중이었습니다. 그들은 또한 아기가 생긴 것에 대해 행복해합니다. 그들은 서로의 마음을 위로합니다. 대화는 마무리됩니다. 그들은 또한 임신한 상태에 대한 이야기를 나눕니다."
test_65,John이 일주일에 일곱 번 그녀와 데이트를 한다고 #Person1#과 전합니다. 두 사람은 그 커플이 잘 어울린다고 생각합니다. 그들은 Jeff는 그녀에게 빠진 것 같다고 결론지었습니다. 두 사람은 또한 잘 어울리는 커플이라고 평가했습니다.습니다. 최종적으로 그들은 결혼하게 되었습니다. 그들은 서로에 대한 긍정적인 평가를 나눕니다. 대화는 마무리됩니다.니다. 그들은 결혼 생활에 대한 대화도 이어집니다. 둘은 만족감을 표현합니다. 그들은 결혼 생활의 즐거움에 대해 이야기합니다. 대화는 끝났습니다.
test_66,"#Person1#은 #Pson2#에게 소프트웨어에 그림 그리기 프로그램을 추가하고, 하드웨어를 업그레이드하여 광고용 전단지와 배너를 제작할 것을 제안합니다. #Phild는 그 제안에 만족해합니다. 그들은 또한 CD-ROM 드라이브도 추가하기로 결정합니다. 대화는 끝났습니다. 그들은 새로운 소프트웨어가 CD로 나왔다는 것에 동의합니다. 그것에 감명을 받습니다. 결국 그들은 CD를 구매하기로 합니다. 대화는 그것에 동의합니다. 그들은 그것에 만족합니다."
test_67,"#Person2#는 중국에 출장 갔다가 돌아와 홀리데이 인에서 Que bien과 인사를 나누었습니다. Que는 자신의 나이, 직업, 그리고 스페인어에 대해 설명해 주었습니다. 그들은 스페인어로 시를 쓰셨는지 확인했습니다. Bien은 스페인어를 구사할 수 있게 되었습니다. 그들은 또한 스페인어로 한 시를 썼다는 것을 알게 되었습니다. 이에 대해 대화를 나눴습니다. 결과는 만족스러웠습니다. 결과였습니다. 그녀는 스페인어 사용에 대한 의견도 공유했습니다. 둘 다 스페인어에 대한 관심을 보였습니다."
test_68,#Person1#은 몸무게가 늘어나서 다이어트를 고려하고 있습니다. 그는 운동을 더 하기로 결정하고 운동 수업에 가기로 했습니다. #Pson2#도 이에 동의합니다. 둘은 함께 운동 수업을 들을 계획입니다. 둘 다 그 수업에 참여하기로 했습니다. 둘 다 결심합니다. 그들은 운동을 하기로 결정했습니다. 운동 수업에서 함께 하기로 했습니다. 그들은 함께 운동할 계획입니다. #Preon1b은 이에 대해 동의합니다. 그들은 운동 수업을 가기로 결정했습니다. 그들은 또한 학교로 향할 예정입니다. 이는 맞습니다.
test_69,"James는 식당 홀의 창가 자리를 예약했으며, 현재 방이 준비되지 않아 기다리기로 했습니다. #Person1#은 웨이트리스가 그를 안내할 예정입니다. 그는 방에서 기다릴 것이라고 말했습니다. Jam스는 이름도 함께 안내받습니다. 그녀는 숙소로 향하는 방향을 안내받으러 갑니다. 그녀는 숙소에 대해 상세히 안내를 받습니다. 그녀는 방을 안내받을 예정입니다. 그녀는 만족스러운 반응을 보입니다. 그녀는 방을 예약했습니다. 그녀는 앞으로 출근할 계획입니다. 그녀는 다른 자리도 요청합니다."
test_70,"#Person2#는 #Pson1#에게 자신이 예상한 것보다 크다고 말하며, 곧 50주년을 맞이할 예정이라고 설명합니다. 직원 수는 세 교대로 구성되어 있으며, 원재료부터 완제품까지 처리합니다. 또한 조립 라인을 시작합니다. #Phy는 기뻐합니다. 그들은 이제 생산 현장에 도착합니다. 그들은 작업 시작을 알립니다. 그들은 반갑게 대화합니다. 그들은 공장의 시설을 소개합니다. 그들은 곧 조립 라인부터 시작합니다. 그들은 일을 시작할 것입니다. 그들은 만족해합니다. 그들은 생산 현장을 떠나기로 합니다. 그들은 곧 도착합니다."
