fname,summary
test_36,"Simon은 핵무기 확산을 막는 데 도움을 주는 시위에 참여하려고 하지만 Cleo는 시위의 의미를 이해하지 못하고, Simong은 책임 있는 시민으로서 자신의 신념을 지키는 것이 중요하다고 생각합니다. 그들은 내일 물리 수업에 함께 가기로 했습니다. Simang은 정치학 수업 학생들에게 물어보자고 제안했지만, 학생들 중 한 명은 참석하기로 했습니다. 그 후 그들은 정치학 수업을 듣기로 합니다. 내일 물리 수업을 함께 하기로 했습니다. 그들은 여동생을 만나러 갈 예정입니다. 점심 식사 자리로 오늘 오후에 학교 선생님과 이야기할 계획입니다. 그 후에 논의하기로 합니다. 그 후, 그들은 내일의 물리 수업에서 만나기로 합니다. 그 후에 자세한 정보를 교환할 것입니다. 그 후 다음 날 물리 수업이 함께 진행됩니다."
test_37,#Person2#는 누군가가 문을 두드리며 '전기'나 '가스'라고 하면 그냥 괜찮다고 생각하게 된다고 설명합니다. 하지만 #Andy는 신분증을 제시하면 그렇게 할 수 있다고 조언합니다. #Peron1#은 그러지 않아도 된다고 생각합니다. 그들은 동의합니다. 하지만 신분증을 보여주면 상황이 달라질 수 있다고 언급합니다. 결국 둘은 동의합니다. 대화는 마무리됩니다. 그들은 서로에게 잘못했다고 느낀다고 생각합니다. 전기와 가스 사용의 위험성에 대해 논의합니다. 그들은 대화를 나눕니다. 그들은 이를 긍정적으로 여깁니다. 그러나 신분증까지 제시하면 상황은 심각해질 수 있습니다. 이에 대해 둘은 의견 충돌이 발생할 수 있다고 경고합니다. 이들은 이에 대해 동의합니다.
test_38,"Maggie는 #Person2#에게 노트를 복사해서 도서관에 가져가라고 요청하고, 자신은 슈퍼마켓에서 일하며 수업에 빠질 수 있다고 설명한다. 그들은 함께 공부할 사람이 필요하고 함께 스터디를 하기로 한다. 수업 중에 졸리면 함께 공부하자고 제안한다. 그들은 오늘 도서관에서 시작하기로 한다. 그 후, 오늘 일은 하지 않기로 합의한다. 그 후 내일은 카페테리아에서 다시 만나기로 한다. 그다. 그렇게 하기로 한다. 대화는 여기서 끝난다. 그 후, 두 사람은 함께 공부하기로 한다. 이는 수업 후의 일정에 대해 논의한다. 그 후, 그들은 함께 공부를 하기로 한다. 그 후 함께 수업을 진행할 예정이다. 그 후, 오늘은 도서관에서 함께 공부와 스터디는 하기로 한다."
test_39,"#Person2#는 지질학 고급 과목이 너무 어렵다고 생각하여 Turner 교수님께 도움을 요청하고, 교수님은 Burman 교수님의 수업을 참고한 후 등록을 허락하기로 합니다. 또한 준비된 학생이라면 등록을 허용할 것이라고 설명합니다. 그러나 교수님은 까다로운 조건을 제시하지 않습니다. 결국 교수님은 준비된 학생을 선택하기로 합니다. 교수님은 그 학생을 허락합니다. 결과는 나중에 알려주겠다고 합니다. 교수님에게 문의한 후 결정됩니다. 교수님은 곧 통보하겠다고 합니다. 그래서 그들은 서로에게 약속합니다. 결과는 좋습니다. 좋습니다. 그래서 그들은 교환학생으로 등록하기로 합니다. 최종적으로 동의합니다. 교수님은 교수님은 기다려보기로 합니다. 교수님이 허락하면 등록은 허락할 것입니다. 그 후 Mrs."
test_40,#Person1#은 친구에게 줄 펜던트를 깨뜨려 새 것으로 교환하고자 합니다. 영수증을 가지고 10시까지 가게로 와 주십시오. 그들은 교환하기로 약속했습니다. 영수증 소지 후 10시까지 교환받기로 했습니다. #Andy는 이를 수락했습니다. 그는 다시 가게로 오기를 원했습니다. 그는 영수증이 필요한 경우에만 교환해 주겠다고 했습니다. 또한 #Mr. Miller는 Ben으로부터도 교환했습니다. Ben은 감사의 뜻을 전했습니다.
test_41,"#Person2#는 이모가 준 스웨터를 마음에 들어하지만, #Ferson1#은 새 옷차림으로 오늘 오후 세일에 참석할 예정입니다. #Frank는 #Freedom에게 게임을 빨리 끝내라고 요청합니다. 그들은 서로에게 바보 같은 게임을 즐기고 싶다고 말합니다. #Fordom은 그럴지도 모른다고 생각합니다. 그러나 실제로는 그렇지 않을 수도 있다고 합니다. #Fury는 바보 같은 게임을 즐겨야 한다고 주장합니다. 결국 그들은 게임을 그만두기로 합니다. 그들은 함께 게임을 계속하기로 합니다. 그 후, 그들은 함께 즐거운 시간을 보냅니다. 그렇게 하기로 합니다. 그 후 그들은 게임은 계속 진행됩니다. 결과는 같습니다. 그들은 매년 같은 게임에서 승리하기 때문입니다."
test_42,"#Person2#는 미디어 업계에서 일하는 것이 흥미로울 것 같아 TV 뉴스 디렉터가 되기로 결정하고, #Ferson1#은 컴퓨터와 일하는 것을 더 흥미롭게 여기며 인터랙티브 미디어에 관심을 가지게 되었습니다. 그들은 결국 인터렉티브 미디어로 합의하였습니다. 그들은 컴퓨터와 관련된 일을 더 선호합니다. 그들은 후에 잡지에 글을 쓰기로 했습니다. 그들은 서로 다른 일을 하기로 했습니다. 결론적으로 그들은 동의했습니다. 최종적으로 그들은 결심했습니다. 결과는 좋았았습니다. 그들은 함께 내일의 삶에 대해 기대했습니다. 그들은 함께 미래를 그려 나갔습니다. 그들은 그것이었습니다. 그들은 의미했습니다. 그들은 결국 그들은 떠났습니다. 그들은 새로운 일을 시작했습니다. 그들은 그렇게 하였습니다. 그들은 그들은 그것을 이루었습니다. 그들은 그 목적에 대해 함께했습니다."
test_43,"#Person2#는 지루함을 느끼고 있지만 #Peron1#은 여기 있어야 한다고 말한다. #Fred는 아이팟과 헤드폰을 챙기고 옛날 신문에 퍼즐 같은 게임 섹션을 제시할 예정이다. #Ford는 다른 사람이 올라와서 조용히 해달라고 요청한다. 그들은 또한 다른 사람의 말을 잘 들어야 한다고 생각한다. Fred도 그 의견에 동의한다. 그들은 바쁘게 지낼 수 있다고 생각한다. 그들은 신문의 만화 섹션을 언급하며 대화를 나눈다. 마지막에 그들은 조용히 해 달라고 요청한다. Freed는 그 말에 동의한다. Dina는 조용히 해 달라는 요청에 따라 그들은 대화도 끝날 것이다. 그들은 대화를 나눈 후, 그들은 각자 원하는 정보를 얻으려고 한다."
test_44,"사라는 회사 근처의 저렴한 집을 찾는 것이 좋은 방법이라고 생각합니다. 그녀의 시누이와 남편의 경우도 같은 방법입니다. 사라는 집이 아주 오래되었고 매우 오래된 집이었으며, 이웃이 잘 관리해 주었기 때문에 괜찮다고 말합니다. 집은 매우 오래되었으며, 마을의 위치는 괜찮다고 합니다. 사라는 이웃과 잘 협력하는 것에 만족합니다. 사라는 저녁에 기분이 좋아집니다. 그녀는 이웃의 위치를 알려줍니다. 그녀는 집이 마음에 듭니다. 그녀는 집에 대한 인상을 공유합니다. 그녀는 잠시 잊고 이웃과 함께 이야기를 나눕니다. 그녀는 집으로 향할 계획입니다. 그녀는 집이 훌륭하다고 느낍니다. 그녀의 집은 매우 마음에 들어집니다. 그녀의 이름은 사라입니다. 그녀의 집은 훌륭하다고 생각합니다. 집은 꽤 오래되었습니다. 집은 마음에 들지 않을 것 같습니다."
test_45,Mark Leach는 런던의 관광청에서 정보 담당관으로 일하며 주로 해외 방문객들에게 관광 정보를 제공합니다. 그녀는 정보팀을 총괄하며 13개의 언어로 서비스를 제공합니다. 그는 여행에 대한 다양한 제안을 할 수 있습니다. #Person1#은 Marak에게 기회가 있을 때마다 영국의 다른 지역을 방문하고 경험할 것을 제안해야 한다고 조언합니다. 그는 또한 여러 차례 돌아와서 영국의 다른 지역들을 경험하라고 상기시킵니다. 이는 좋은 제안이 많이 나와야 한다는 것을 의미합니다. 하지만 여러 차례 돌아오면 더 많은 경험을 할 수 있기 때문입니다. Mar키는 충분한 휴식을 취하는 것이 중요하다고 강조합니다. 그는 영국 이외의 지역을 경험할 수 있도록 해야 한다고 주장합니다. 그는 계속해서 그것을 발전시키기 위해 노력해야 한다고 강조합니다.
test_46,"Lucy는 Lin Fang에게 다음 수업이 영어야와 Nancy의 좋아하는 과목, 그리고 그녀가 가장 싫어하는 과목에 대해 묻는다. 두 사람 모두 중국어와 과학을 좋아하지만 Nancey는 과학을 선호하지 않는다. LinFang은 중국어와 그밖에 다른 과목들도 좋아한다. 그들은 각자의 좋아하는 과목과 좋아하는 과목의 차이에 대해 이야기한다. 그들은 중국어와 과학 중 어느 것이 더 좋은지 모른다. Lau는 Nanecy와 다르다는 것을 깨닫는다. 그들은 서로 다른 견해를 가지고 있다. Loucy가 좋아하는 과목은 중국어를 좋아한다는 것을 알게 된다. Linfang은 영어와 체육을 좋아한다고 말한다."
test_47,"James는 Mrs. Thomas에게 집 내부를 청소하고 쓰레기를 버렸으며, 개 Oscar를 산책시켜 주기로 했습니다. Mr. THomas는 다음 주말에 여동생 Allison이 올 것이라고 말했습니다. Jam스는 그 말에 동의합니다. 그들은 서로의 주말 근황을 공유합니다. Jam스가 자전거를 사더라도 상관없다고 했습니다. 그들은 다음 주말에는 할아버지를 뵈러 가야 해서 주말에 집에 없습니다. 대신 그의 여동생이 올 것입니다. Jam스도 마찬가지입니다. 그들은 함께 일할 수 있습니다. 그들은 함께 일하기로 했습니다. Jam스의 도움에 감사해합니다. 그들은 함께 일하는 것이 좋겠다고 생각합니다. 그들은 또한 할아버지를 방문할 예정입니다."
test_48,"#Person2#는 아파트가 밤에는 춥다고 느끼며, 내부에서는 바람 조금만 불어도 금방 춥게 느껴질 것이라고 말합니다. 이에 #Ferson1#는 고양이처럼 창문을 통해 들어오는 햇볕에 앉아 있으라고 제안합니다. #KBS도 이에 동의합니다. 그들은 아파트의 추운 날씨에 대해 이야기합니다. #kBS는 아파트의 온도를 조절할 방법을 제안합니다. 그들은 제안하는 것에 동의합니다. 하지만 #KT는 아파트는 더 많은 난방을 사용해야 한다고 주장합니다. 이는 실제로 그렇지 않습니다. 그들은 실내에서 일광욕을 하기로 했습니다. 이는 맞습니다. 이는 도시의 기온 상승을 초래합니다. 이는 도시 자체가 그만큼의 찬기를 초래하기 때문입니다. 이는 실제로 현실입니다. 아파트의 경우도 마찬가지입니다."
test_49,"컷은 Mike에게 연기를 처음부터 다시 시작하라고 요청합니다. 그녀는 컷의 감정이 완전히 잘못되었다고 느끼지만, 컷은 그가 화난 느낌을 주길 원합니다. 컷은 자신의 방식대로 해보라고 제안합니다. 그들은 대사를 할 때 어떤 느낌이 드는지 확인할 예정입니다. 만약에 결과가 나오지 않으면 다른 방법을 시도할 수도 있습니다. #Person1#은 컷에게 대사를 다시 시도할 것을 제안합니다. 최종적으로 결정을 내립니다. 그들은 컷의 방식대로 시도하기로 합니다. 컷은 시도할 수 있는 방법을 모색하고 있습니다. 대사가 잘 맞지 않을 경우 다른 방법을 사용할 수도 있습니다. 이에 대해 가능성을 열어둡니다. 그는 컷은 대안을 제시합니다. 그들은 시도할 의향이 있습니다. 만약에 실패한다면, 본인은 받아들이기로 결정합니다."
test_50,#Person1#은 중요한 일을 위해 택시를 타고 프렌드쉽 호텔로 이동하려고 합니다. 요금이 미터기에 15위안이라고 알려주며 20위안을 지불합니다. #Peron2#는 이에 대해 감사의 뜻을 표합니다. 요금에 대한 자세한 정보를 제공합니다. 그는 요금을 지불하고 행복해합니다. 그는 시간 내에 도착할 예정입니다. 비용에 대한 정보를 제공했습니다. 가격은 미지스름돈으로 20위안입니다. 환율은 오전 11시 30분에 결정됩니다. 비용은 오전 11시 40분에 정 됩니다. 인원은 오전 11시 55분에 도착합니다. 인원은 40명입니다. 인원 수입니다. 인원은 30명입니다. 요금은 오전 10시 50명입니다. 환전 예정입니다. 인력은 5명입니다.
